appid,review_count,avg_playtime_hours,median_playtime_hours,recommended_rate,release_year,game_name
392970,74,7.9909909909909915,6.975,0.8648648648648649,2016,New York Mysteries: High Voltage Collector's Edition
393220,26,21.939102564102562,3.6333333333333333,0.9615384615384616,2017,Super Man Or Monster
393320,9,96.49814814814813,16.633333333333333,0.6666666666666666,2016,Typing Instructor Platinum 21
393660,11,0.3333333333333333,0.3,0.45454545454545453,2015,Streamline
394160,53,10.602201257861635,1.55,0.8867924528301887,2016,ARCADE GAME SERIES: PAC-MAN
394310,62,18.05564516129032,15.141666666666666,0.6774193548387096,2016,Punch Club
394850,38,3.8342105263157893,1.8333333333333333,0.7631578947368421,2015,Square Brawl
394970,57,15.373391812865497,10.133333333333333,0.9298245614035088,2016,DEADBOLT
395250,55,6.213636363636364,3.4,0.7454545454545455,2015,The Adventures of Fatman
396640,63,63.93227513227513,12.65,0.9047619047619048,2015,TowerClimb
396820,5,0.6233333333333333,0.3833333333333333,0.4,2015,Mass Destruction
397340,36,116.74907407407406,16.1,0.75,2015,SimplePlanes
397640,7,0.9214285714285715,0.45,0.7142857142857143,2015,Nulldrifters
397750,93,7.6560931899641576,1.15,0.7741935483870968,2016,Guided Meditation VR
399130,30,2.430555555555556,1.4249999999999998,0.5,2016,Massive Cleavage vs Zombies: Awesome Edition
399670,57,15.104970760233918,6.683333333333334,0.9649122807017544,2015,Game Corp DX
399790,57,10.512865497076024,6.666666666666667,0.3333333333333333,2015,Destiny Warriors RPG
400660,76,7.245394736842105,5.65,0.8947368421052632,2015,Reverse Crawl
402330,60,3.4097222222222223,1.2000000000000002,0.8666666666666667,2017,Press X to Not Die
403070,34,3.2225490196078432,2.9416666666666664,0.7647058823529411,2015,Silver Creek Falls: Chapter 2
403100,17,11.401960784313724,4.166666666666667,0.6470588235294118,2015,Rescue Team 3
403740,47,36.91418439716312,2.85,0.5106382978723404,2015,GabeN: The Final Decision
403780,20,4.6225000000000005,2.625,0.8,2015,Color Symphony 2
403840,8,5.052083333333333,2.375,0.75,2019,Stacks TNT
404200,85,10.042156862745099,3.85,0.6352941176470588,2018,WARTILE
404510,31,11.562903225806451,10.416666666666666,0.7096774193548387,2016,Heaven's Hope - Special Edition
404530,52,41.982371794871796,24.041666666666664,0.8461538461538461,2017,Voxel Turf
404730,63,92.40132275132275,55.13333333333333,0.7142857142857143,2014,Wasteland 2: Director's Cut
406720,62,10.947043010752688,5.658333333333333,0.5806451612903226,2016,Alekhine's Gun
407420,39,1.5487179487179488,0.5833333333333334,0.7692307692307693,2015,Gabe Newell Simulator
407680,13,2.2038461538461536,1.15,0.6153846153846154,2015,Last Days of Spring Visual Novel
407840,65,21.153333333333332,5.366666666666666,0.3230769230769231,2016,Guardians of Orion (Phase 2)
408000,72,3.341666666666667,3.1333333333333333,0.6666666666666666,2015,Cinderella Escape! R12
408920,57,18.069005847953218,9.483333333333333,0.7192982456140351,2016,Krai Mira: post-apocalyptic Crimea
409390,20,1.0524999999999998,0.6666666666666667,0.55,2016,Marble Mountain
409660,67,8.683084577114428,4.716666666666667,0.9253731343283582,2016,Angry Video Game Nerd II: ASSimilation
409710,51,29.575816993464056,13.4,0.8431372549019608,2016,BioShock™ Remastered
409870,77,66.95887445887446,42.0,0.7662337662337663,2016,Phantom Brave PC
410320,38,35.636403508771934,17.424999999999997,0.8947368421052632,2016,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair
410390,9,0.7777777777777778,0.65,0.7777777777777778,2016,Warhammer: Vermintide VR - Hero Trials
410670,66,5.305555555555556,4.616666666666667,0.803030303030303,2016,Suits: A Business RPG
410770,25,7.437333333333333,6.016666666666667,0.84,2015,Roads of Rome
411530,9,18.753703703703703,12.85,0.7777777777777778,2015,Roads of Rome 3
413540,13,20.61923076923077,17.883333333333333,0.9230769230769231,2016,Recourse
415010,12,2.415277777777778,1.725,0.0,2016,The Other 99
415030,67,5.487562189054727,2.6333333333333333,0.6716417910447762,2015,One More Dungeon
415200,62,239.0986559139785,62.825,0.9032258064516129,2016,Motorsport Manager
415920,84,27.445634920634923,17.325000000000003,0.9642857142857143,2015,Voidspire Tactics
416340,12,7.286111111111111,6.233333333333333,0.75,2015,Viking Saga: New World
416600,68,25.563725490196077,18.174999999999997,0.8088235294117647,2018,Full Metal Furies
416800,17,1.3725490196078431,1.0,0.8235294117647058,2015,Cluck Yegger in Escape From The Planet of The Poultroid
417540,5,407.27000000000004,5.2,0.8,2015,Gamefuel Driver Control
418270,14,3.438095238095238,2.558333333333333,0.5714285714285714,2016,Draw Slasher
418640,13,1.537179487179487,0.75,0.6153846153846154,2016,Iron Commando - Koutetsu no Senshi
418650,57,15.696783625730994,3.066666666666667,0.8596491228070176,2017,Space Pirate Trainer
420070,42,2.458730158730159,1.2249999999999999,0.6190476190476191,2015,Kill The Plumber
420270,13,12.87948717948718,7.816666666666666,0.5384615384615384,2015,Into the Void
421040,69,15.996859903381642,11.35,0.8840579710144928,2016,Plantera
421060,23,3.6565217391304343,2.033333333333333,0.5652173913043478,2016,Age of Steel: Recharge
422140,18,60.57222222222222,12.983333333333334,0.3888888888888889,2015,Wrestling Spirit 3
422500,35,0.5033333333333333,0.4,0.7714285714285715,2017,Emmerholt: Prologue
422760,77,1.4945887445887445,0.7666666666666667,0.7662337662337663,2017,Ocean Rift
423610,14,4.15,1.2083333333333335,0.8571428571428571,2016,Where's My Mommy?
423650,24,2.2715277777777776,1.7166666666666668,0.6666666666666666,2016,Summer Fling
423900,11,3.7106060606060605,2.25,0.5454545454545454,2016,Dinocide
424060,12,2.786111111111111,1.825,0.25,2015,The Glow
425460,32,14.15,5.408333333333333,0.625,2017,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs
425580,60,4.778333333333333,3.7,0.95,2016,The Room Two
425720,86,6.121899224806202,2.55,0.8372093023255814,2016,Cloudlands : VR Minigolf
426040,13,0.8205128205128205,0.65,0.6153846153846154,2015,Goodnight Butcher
426930,28,2.8208333333333333,1.4249999999999998,0.7857142857142857,2015,Moonshot
427550,48,7.969097222222222,4.875,0.6875,2016,Tibetan Quest: Beyond the World's End
428550,65,10.134102564102564,6.166666666666667,0.8,2016,Momodora: Reverie Under The Moonlight
428660,77,6.611471861471861,6.116666666666666,0.7792207792207793,2019,Deliver Us The Moon
429330,65,3.967435897435897,2.35,0.8923076923076924,2016,Stikbold! A Dodgeball Adventure
429680,10,222.4083333333333,58.88333333333334,0.5,2016,Spellweaver
430300,9,1.1203703703703702,0.4333333333333333,0.5555555555555556,2016,MINUS ZERO
431200,10,3.085,1.9333333333333333,0.9,2016,Disastr_Blastr
431230,12,18.343055555555555,8.8,0.9166666666666666,2016,Tiny Guardians
432770,13,4.75,4.05,0.8461538461538461,2016,Small Town Terrors: Livingston
433450,32,22.0,2.8916666666666666,0.53125,2016,INFERNO CLIMBER
433480,5,4.943333333333333,5.783333333333333,0.8,2016,Rayon Riddles - Rise of the Goblin King
434030,59,32.842937853107344,9.65,0.8135593220338984,2017,Aerofly FS 2 Flight Simulator
434150,16,0.4552083333333333,0.24999999999999994,0.375,2016,Dark Night
434820,26,4.542948717948718,2.85,0.7692307692307693,2016,Brushwood Buddies
435790,56,7.288988095238095,4.216666666666667,0.8392857142857143,2016,10 Second Ninja X
436270,20,29.859166666666663,5.641666666666667,0.7,2016,Civil War: 1863
436500,72,9.630092592592593,7.55,0.8333333333333334,2016,Diaries of a Spaceport Janitor
436530,29,3.00632183908046,1.0333333333333334,0.7586206896551724,2016,Bullshot
437220,52,91.4400641025641,14.391666666666666,0.5384615384615384,2017,The Culling
437530,87,2.31455938697318,0.8333333333333334,0.6436781609195402,2016,A Blind Legend
438020,51,3.5957516339869278,0.6666666666666666,0.17647058823529413,2016,AI: Rampage
438490,56,47.16994047619048,27.599999999999998,0.7857142857142857,2016,GOD EATER 2 Rage Burst
439250,72,6.1439814814814815,5.016666666666667,0.9444444444444444,2016,Space Pilgrim Episode III: Delta Pavonis
439260,14,0.5488095238095237,0.20833333333333331,1.0,2016,"""BUTTS: The VR Experience"""
439460,32,2.691145833333333,0.6583333333333333,0.25,2016,Ships 2017
439880,12,4.752777777777777,2.8666666666666663,0.9166666666666666,2016,Heroes of Loot 2
440760,47,2.4390070921985814,1.8,0.6808510638297872,2016,Cube Destroyer
441510,7,5.930952380952381,1.1333333333333333,0.7142857142857143,2016,The Incredible Baron
441640,7,1.519047619047619,0.5,0.14285714285714285,2016,VALENS
441670,78,3.1376068376068376,2.4416666666666664,0.7051282051282052,2016,Jelly Killer
441680,34,9.399019607843137,9.316666666666666,0.5588235294117647,2016,Obscuritas
444180,33,2.1353535353535356,1.3166666666666669,0.5454545454545454,2016,Techwars Online
444430,11,6.428787878787879,1.7,0.7272727272727273,2016,Zeus vs Monsters - Math Game for kids
444800,59,5.899152542372882,2.85,0.8135593220338984,2016,NO THING
445230,6,0.5833333333333334,0.6083333333333334,0.6666666666666666,2016,Lost girl`s [diary]
445350,7,3.15,0.95,0.2857142857142857,2016,Atomic Space Command
446550,51,9.806209150326797,3.2,0.6274509803921569,2017,Infinite Minigolf
447700,62,6.534677419354838,3.216666666666667,0.7580645161290323,2019,Crystal Crisis
448010,8,2.222916666666667,1.5083333333333333,0.875,2016,RePete
448500,15,2.781111111111111,1.4833333333333334,0.8666666666666667,2016,Little Walker
448560,47,13.160638297872339,3.75,0.40425531914893614,2016,Mind Games
448670,53,6.705660377358491,1.0166666666666666,0.5471698113207547,2016,Pinball HD Collection
448830,21,5.132539682539682,0.4,0.5714285714285714,2016,ASMR Universe
448960,13,7.023076923076924,2.1166666666666667,0.9230769230769231,2018,"I, Hope"
449040,7,0.35238095238095235,0.2,0.7142857142857143,2016,Jesus Christ RPG Trilogy
450390,49,2.223469387755102,0.5666666666666667,0.8571428571428571,2016,The Lab
450440,76,13.705043859649122,6.666666666666667,0.8552631578947368,2016,Creepy Castle
451600,70,54.355,23.616666666666667,0.9142857142857143,2019,CounterAttack: Uprising
452970,79,2.781856540084388,1.9,0.6075949367088608,2016,Asemblance
453130,10,5.738333333333333,4.166666666666666,0.7,2016,Powargrid
454330,10,10.941666666666666,7.816666666666666,0.8,2017,A Room Beyond
454560,16,1.4010416666666665,1.0083333333333333,0.4375,2016,Ultimate Fight Manager 2016
454680,9,9.101851851851853,2.933333333333333,0.4444444444444444,2016,MetaTron
454750,7,2.7357142857142853,3.216666666666667,1.0,2017,Aeternum
455100,20,5.345000000000001,3.2583333333333333,0.85,2019,Gerty
457130,17,3.6911764705882355,3.4166666666666665,0.7647058823529411,2018,Runes: The Forgotten Path
457140,51,562.687908496732,206.63333333333333,1.0,2019,Oxygen Not Included
457490,23,1.715217391304348,1.2333333333333334,0.8695652173913043,2016,"Forgotten, Not Lost - A Kinetic Novel"
457690,11,0.3272727272727272,0.2666666666666666,0.45454545454545453,2016,Hotel Blind
458370,14,1.1238095238095238,0.525,0.5714285714285714,2016,VR Baseball
458730,74,51.324774774774774,12.125,0.6891891891891891,2016,Conception II: Children of the Seven Stars
460630,65,4.782564102564103,3.433333333333333,0.9230769230769231,2016,Trouble Witches Origin - Episode1 Daughters of Amalgam -
460910,10,1.045,0.9750000000000001,0.9,2016,A-Gents
461340,27,15.282716049382715,12.533333333333331,0.9259259259259259,2017,A Timely Intervention
461730,50,2.2696666666666667,1.35,0.74,2017,Blaite
461780,64,10.246875,2.3833333333333333,0.28125,2016,Moonstone Tavern - A Fantasy Tavern Sim!
462580,9,3.1259259259259258,3.5,0.6666666666666666,2016,New Yankee in Santa's Service
462620,45,5.423703703703704,5.3,0.9111111111111111,2016,Pocket Kingdom
462680,43,7.481007751937985,5.316666666666666,0.8372093023255814,2016,BalanCity
462770,76,20.30986842105263,14.016666666666666,0.8421052631578947,2017,Pyre
463150,58,2.738218390804598,1.5333333333333334,0.8448275862068966,2016,BARRIER X
463850,32,1.609375,0.975,0.8125,2016,Muddy Heights® 2
464000,30,4.467777777777778,1.4583333333333335,0.7666666666666667,2016,Arcade Saga
464230,18,1.9361111111111111,1.3916666666666666,0.6666666666666666,2016,Colours of Magic: Aqua Teeter
464340,87,14.947509578544063,13.416666666666666,0.42528735632183906,2017,Syberia 3
465070,19,2.356140350877193,1.1166666666666667,0.7894736842105263,2016,TRIZEAL Remix
465130,22,3.3015151515151513,2.6083333333333334,0.8636363636363636,2016,Wicce
465750,10,15.37,8.666666666666668,1.0,2016,Tank Battle: North Africa
466160,19,10.264912280701754,6.066666666666666,0.8421052631578947,2017,Arelite Core
466430,21,5.884126984126984,3.066666666666667,0.9047619047619048,2016,Choice of Alexandria
466860,14,19.150000000000002,9.158333333333333,0.7857142857142857,2018,上帝之城 I：监狱帝国 [City of God I - Prison Empire]
467270,36,3.3055555555555554,2.408333333333333,0.7222222222222222,2017,Weaves of Fate
467960,73,15.2337899543379,6.2,0.4657534246575342,2016,Home Behind
470220,62,10.92768817204301,4.491666666666667,0.1935483870967742,2017,UNO
470270,55,2.9206060606060604,1.7333333333333334,0.6545454545454545,2016,Tribal Pass
471550,69,23.581884057971017,8.7,0.7536231884057971,2017,Nine Parchments
471770,6,0.775,0.5166666666666667,0.8333333333333334,2016,"In Case of Emergency, Release Raptor"
473140,11,5.965151515151515,5.15,0.7272727272727273,2016,BomberZone
473450,59,3.176271186440678,1.4666666666666666,0.711864406779661,2016,The Narrator Is a DICK
473520,29,3.8431034482758624,3.283333333333333,0.5517241379310345,2016,Autumn
476240,68,9.649754901960783,5.683333333333334,0.9558823529411765,2016,KNIGHTS
479110,11,5.568181818181818,3.5166666666666666,0.7272727272727273,2016,Hunter's Legacy
481950,7,1.1095238095238096,0.7166666666666667,1.0,2016,Emily: Displaced
482300,82,4.097357723577236,3.075,0.6097560975609756,2016,Investigator
484390,9,2.094444444444444,2.15,0.7777777777777778,2018,Hanger World
485000,16,17.271875,7.291666666666667,0.75,2016,Cthulhu Realms
485120,31,4.268279569892473,1.3833333333333333,0.9032258064516129,2016,Frog Climbers
485630,13,1.0987179487179488,0.95,0.3076923076923077,2016,Brazed
485660,8,0.8229166666666666,0.6916666666666667,0.375,2016,Karma Miwa
485980,52,22.60897435897436,10.891666666666666,0.75,2017,Syrian Warfare
486940,7,2.8357142857142854,1.9166666666666667,0.7142857142857143,2018,Handball Action Total
487160,34,6.52156862745098,6.266666666666667,0.9117647058823529,2016,Trials of Azra
488360,21,0.28253968253968254,0.1333333333333333,0.38095238095238093,2016,Vistascapes VR
489100,6,1.2444444444444445,1.125,0.6666666666666666,2016,MachRace
489160,7,1.5,0.9333333333333332,0.7142857142857143,2017,VR Shooter Guns
489610,57,7.391812865497076,6.183333333333334,0.6491228070175439,2016,Chicken Assassin: Reloaded
489720,16,5.933333333333333,2.8583333333333334,0.875,2016,Conga Master
490100,33,19.12929292929293,14.983333333333333,1.0,2016,Quell Zen
490230,19,0.5859649122807017,0.3333333333333333,0.9473684210526315,2016,SWARMRIDERS
490890,43,10.833720930232559,9.016666666666667,0.7441860465116279,2016,Ne no Kami: The Two Princess Knights of Kyoto
491010,26,1.9493589743589743,1.3416666666666668,0.7307692307692307,2018,IN-VERT: Definitive Edition
491060,16,4.21875,2.025,0.75,2016,League of Evil
491650,16,2.7375000000000003,2.533333333333333,0.625,2016,Reset 1-1
491800,5,0.1033333333333333,0.0833333333333333,0.2,2017,Across The Line
493080,73,34.85662100456621,15.75,0.7123287671232876,2017,Card Quest
494720,64,22.69765625,3.8,0.9375,2017,Morphblade
495140,53,18.82389937106918,13.483333333333333,0.7358490566037735,2017,NARUTO: Ultimate Ninja STORM
496290,12,3.318055555555555,1.775,0.5833333333333334,2018,Deep Dark Dungeon
496460,56,195.95505952380952,49.09166666666667,0.5892857142857143,2017,Life is Feudal: Forest Village
496930,21,5.417460317460318,5.966666666666667,0.5714285714285714,2016,Sumeru
496990,11,1.8393939393939391,1.25,0.7272727272727273,2016,Ghost Sweeper
497450,36,0.8180555555555555,0.3166666666666666,0.8611111111111112,2017,Blortasia
497590,5,1.1033333333333335,0.55,0.4,2016,Sapper's bad dream
497710,7,2.297619047619048,1.8166666666666669,0.7142857142857143,2017,Holobunnies: Pause Cafe
497720,18,6.829629629629629,0.7333333333333334,0.3888888888888889,2016,Funfair Ride Simulator 3
497730,68,6.9659313725490195,6.45,0.5,2017,The Wardrobe - Even Better Edition
497820,6,0.5166666666666667,0.475,1.0,2016,Quanero VR
498000,10,26.439999999999998,3.625,0.9,2019,Mushroom Crusher Extreme
498660,40,3.8266666666666667,1.5083333333333333,0.725,2016,Mind Spheres
499120,34,4.81421568627451,4.191666666666666,0.9411764705882353,2016,Dark Parables: The Red Riding Hood Sisters Collector's Edition
499230,17,8.040196078431373,1.1166666666666667,0.6470588235294118,2016,SurvHive
499890,82,4.790040650406504,2.2750000000000004,0.8536585365853658,2017,Aaero
499910,87,11.893869731800766,9.566666666666666,0.896551724137931,2016,SHINRAI - Broken Beyond Despair
500340,12,2.1236111111111113,1.15,0.8333333333333334,2016,QUACK ATTACK 1985: TURBO DX EDITION
500420,19,3.640350877192983,2.3666666666666667,0.8421052631578947,2016,SoulHunt
500470,29,0.7022988505747126,0.5333333333333333,0.9310344827586207,2016,Emergence ᵠ
500940,14,3.398809523809524,1.4833333333333334,0.7142857142857143,2016,Get The Gems
501020,36,5.493518518518519,0.85,0.6666666666666666,2019,Super Pixel Racers
501440,6,0.12499999999999999,0.10833333333333331,0.16666666666666666,2016,Stars
501620,10,124.35999999999999,56.09166666666667,0.5,2016,CyberLink PowerDirector 15 Ultimate
502750,80,60.575625,15.166666666666668,0.9625,2016,Quest for Glory 1-5
502940,37,2.245945945945946,1.6833333333333331,0.918918918918919,2016,"Calm Down, Stalin"
503060,9,7.950000000000001,4.95,1.0,2016,The Agency of Anomalies: Mystic Hospital Collector's Edition
503620,71,16.33826291079812,7.083333333333333,0.8169014084507042,2017,Fictorum
503650,23,7.436231884057971,6.683333333333334,0.8260869565217391,2017,Fenimore Fillmore: The Westerner
504260,7,0.9047619047619048,0.5333333333333333,0.7142857142857143,2016,Happy Pong
504810,11,2.3181818181818183,0.6833333333333333,0.5454545454545454,2016,MXGP2 - The Official Motocross Videogame Compact
506590,17,1.203921568627451,0.55,0.6470588235294118,2016,Sky Valley
508410,23,3.32536231884058,2.7,0.5652173913043478,2018,SKIPCHASER
508530,23,4.8768115942028984,2.183333333333333,1.0,2017,HackyZack
508580,21,3.71031746031746,0.8833333333333333,0.7619047619047619,2016,CasinoXR
508650,5,7.393333333333333,2.583333333333333,0.8,2019,Signal Decay
508690,14,21.028571428571432,1.8583333333333332,0.5,2018,AnimVR
510060,20,3.8549999999999995,2.716666666666667,1.0,2016,Punch Bomb
511740,64,13.393749999999999,6.7,0.890625,2016,Gal*Gun: Double Peace
512410,16,1.525,0.9750000000000001,0.3125,2017,69 Ways to Kill a Zombie
512420,8,1.8666666666666667,0.825,0.75,2016,Wave Magic VR
513330,78,10.463034188034188,4.641666666666667,0.34615384615384615,2017,Party Tycoon
513420,6,0.8083333333333332,0.65,0.5,2016,VR Escape The Space Station
513480,71,34.306338028169016,14.85,0.8732394366197183,2017,Geo
513930,16,3.21875,1.85,0.5625,2016,J.U.R : Japan Underground Racing
514160,44,19.568181818181817,6.699999999999999,0.8863636363636364,2016,18 Wheels of Steel: Across America
514640,5,4.363333333333333,1.6166666666666667,0.8,2016,TankYou!
514700,84,13.040873015873016,8.075,0.8809523809523809,2016,Mystery Case Files®: 13th Skull™ Collector's Edition
514740,6,5.016666666666667,4.741666666666667,0.8333333333333334,2016,Final Cut: Death on the Silver Screen Collector's Edition
514750,16,5.164583333333333,3.941666666666667,0.9375,2016,Nightmare Adventures: The Witch's Prison
514920,57,4.128070175438597,1.2666666666666666,0.7719298245614035,2018,Crash Wheels
515740,13,2.9153846153846152,1.2833333333333334,0.7692307692307693,2016,Radical Heroes: Crimson City Crisis
516840,40,1.8470833333333332,1.4166666666666665,0.95,2016,The Tale of Doris and the Dragon - Episode 1
516940,33,1.0328282828282829,0.3166666666666666,0.7575757575757576,2016,MineSweeper VR
517370,60,5.540277777777778,2.6666666666666665,0.7666666666666667,2016,Tavernier
519140,12,0.6611111111111111,0.625,0.75,2016,Minds Eyes
521990,7,0.4142857142857142,0.1333333333333333,0.7142857142857143,2016,Galactic Storm
522240,63,4.704497354497354,2.216666666666667,0.7142857142857143,2018,Pool Panic
522490,65,4.071538461538461,1.7166666666666666,0.9846153846153847,2016,Carrie's Order Up!
523210,81,2.1635802469135803,1.6833333333333331,0.8888888888888888,2017,A Normal Lost Phone
523680,6,5.3,4.133333333333333,1.0,2016,Honey Rose: Underdog Fighter Extraordinaire
524220,50,27.493000000000002,24.15833333333333,0.88,2017,NieR:Automata™
525050,10,20.056666666666665,5.108333333333333,1.0,2016,Artisan: Going Home Again
525660,7,1.5571428571428572,1.0666666666666669,0.42857142857142855,2016,Moonlit Mayhem™
526160,68,13.398529411764706,6.558333333333334,0.5588235294117647,2019,The Wild Eight
526550,5,0.3166666666666666,0.2833333333333333,0.6,2016,PitchFork
527190,69,13.857729468599032,11.9,0.9420289855072463,2016,WORLD END ECONOMiCA episode.03
527230,53,33.24025157232705,16.716666666666665,0.7169811320754716,2018,For The King
527350,10,11.763333333333332,0.49166666666666664,0.7,2016,CGWallpapers
527380,8,5.027083333333334,2.15,0.875,2017,Captain Kaon
527750,31,2.2301075268817208,1.1166666666666667,0.45161290322580644,2016,Merger 3D
528460,69,133.87415458937195,40.71666666666667,0.5797101449275363,2018,Rogalia
528900,7,1.8309523809523809,0.2666666666666666,0.42857142857142855,2019,Multirotor Sim 2
529040,6,0.4222222222222222,0.3916666666666666,0.8333333333333334,2017,Fine China
529130,15,11.541111111111112,6.7,0.5333333333333333,2016,Expect The Unexpected
529160,81,30.373456790123456,11.6,0.7901234567901234,2016,Moekuri: Adorable + Tactical SRPG
529780,18,1.7574074074074073,1.5583333333333333,0.8888888888888888,2016,Disturbed
532170,44,18.61439393939394,5.324999999999999,0.8409090909090909,2017,WaveLand
533050,21,5.0214285714285705,2.683333333333333,0.8095238095238095,2018,Lazy Galaxy: Rebel Story
536430,17,1.56078431372549,1.4666666666666666,0.8823529411764706,2016,The Revenge of Johnny Bonasera: Episode 1
536530,9,1.2703703703703704,1.0666666666666669,0.3333333333333333,2016,Marlene Betwixt
536660,67,15.072885572139304,7.6,0.3582089552238806,2017,JCB Pioneer: Mars
536890,68,9.511274509803922,6.541666666666666,0.6617647058823529,2016,Glittermitten Grove
538070,64,10.254947916666666,6.933333333333334,0.78125,2017,Bad Dream: Coma
538840,59,3.4635593220338983,1.0166666666666666,0.6271186440677966,2017,City Climber
539090,14,4.044047619047619,1.9583333333333333,0.7142857142857143,2016,Clazer
539290,47,3.325177304964539,0.9333333333333332,0.3829787234042553,2017,Brick Breaker
539750,43,4.315503875968992,3.933333333333333,0.6046511627906976,2016,Kombine
